timestamp,roll,pitch,yaw,x,y,z
1.550000,-0.005304,0.012762,-0.000970,-0.085541,-0.079303,0.021151
1.600000,-0.005426,0.013129,-0.001385,-0.095446,-0.087188,0.022940
1.650000,-0.005764,0.013302,-0.001727,-0.106127,-0.095581,0.024805
1.700000,-0.005764,0.013302,-0.001727,-0.106127,-0.095581,0.024805
1.750000,-0.005389,0.013233,-0.001304,-0.117451,-0.104349,0.026727
1.800000,-0.005709,0.014258,-0.001580,-0.129510,-0.113569,0.028713
1.850000,-0.006026,0.014404,-0.001369,-0.142325,-0.123239,0.030771
1.900000,-0.006026,0.014404,-0.001369,-0.142325,-0.123239,0.030771
1.950000,-0.006290,0.014392,-0.001596,-0.156000,-0.133427,0.032941
2.000000,-0.006058,0.015210,-0.001132,-0.170333,-0.144004,0.035175
2.050000,-0.006016,0.015323,-0.001292,-0.185466,-0.155043,0.037487
2.100000,-0.006016,0.015323,-0.001292,-0.185466,-0.155043,0.037487
2.150000,-0.006003,0.016014,-0.001999,-0.201400,-0.166516,0.039864
2.200000,-0.005479,0.015942,-0.001717,-0.218287,-0.178528,0.042327
2.250000,-0.006227,0.016331,-0.000930,-0.235877,-0.190912,0.044856
2.300000,-0.006877,0.016810,-0.001006,-0.247362,-0.198937,0.046484
2.350000,-0.005490,0.016948,-0.001398,-0.254299,-0.203762,0.047458
2.400000,-0.006474,0.016769,-0.001419,-0.273579,-0.217054,0.050125
2.450000,-0.007158,0.017686,-0.001172,-0.293895,-0.230915,0.052889
2.500000,-0.006806,0.018287,-0.002031,-0.314948,-0.245167,0.055709
2.550000,-0.006806,0.018287,-0.002031,-0.314948,-0.245167,0.055709
2.600000,-0.006788,0.018725,-0.001219,-0.336905,-0.259909,0.058625
2.650000,-0.007121,0.018565,-0.001411,-0.359951,-0.275264,0.061655
2.700000,-0.007239,0.019132,-0.001339,-0.383767,-0.291015,0.064763
2.750000,-0.007239,0.019132,-0.001339,-0.383767,-0.291015,0.064763
2.800000,-0.006722,0.019888,-0.001137,-0.408548,-0.307280,0.067949
2.850000,-0.006722,0.019526,-0.001671,-0.434315,-0.324037,0.071219
2.900000,-0.006942,0.019536,-0.001932,-0.461277,-0.341432,0.074589
2.950000,-0.006985,0.019799,-0.002362,-0.465002,-0.343824,0.075051
3.000000,-0.006882,0.020747,-0.001639,-0.489014,-0.359193,0.078022
3.050000,-0.007383,0.021202,-0.001908,-0.517752,-0.377441,0.081546
3.100000,-0.007083,0.021372,-0.001878,-0.547531,-0.396180,0.085158
3.150000,-0.007114,0.021543,-0.002420,-0.578599,-0.415556,0.088874
3.200000,-0.007114,0.021543,-0.002420,-0.578599,-0.415556,0.088874
3.250000,-0.007844,0.021555,-0.002181,-0.610481,-0.435286,0.092668
3.300000,-0.007850,0.022041,-0.001491,-0.643435,-0.455532,0.096554
3.350000,-0.007437,0.022165,-0.002192,-0.677472,-0.476293,0.100535
3.400000,-0.007437,0.022165,-0.002192,-0.677472,-0.476293,0.100535
3.450000,-0.006664,0.022495,-0.002792,-0.712875,-0.497737,0.104635
3.500000,-0.007421,0.022811,-0.002471,-0.749136,-0.519520,0.108791
3.550000,-0.007555,0.022632,-0.002769,-0.786541,-0.541824,0.113024
3.600000,-0.007555,0.022632,-0.002769,-0.786541,-0.541824,0.113024
3.650000,-0.006745,0.023082,-0.003263,-0.825381,-0.564817,0.117378
3.700000,-0.007236,0.023607,-0.002630,-0.865061,-0.588150,0.121783
3.750000,-0.007201,0.024296,-0.002618,-0.905890,-0.611982,0.126289
3.800000,-0.007750,0.024082,-0.003049,-0.924836,-0.622982,0.128367
3.850000,-0.007071,0.024611,-0.003334,-0.947892,-0.636321,0.130884
3.900000,-0.007243,0.025071,-0.003104,-0.991401,-0.661339,0.135598
3.950000,-0.007365,0.024899,-0.003172,-1.035793,-0.686656,0.140365
4.000000,-0.007378,0.025724,-0.003552,-1.074754,-0.708726,0.144518
4.050000,-0.007745,0.025987,-0.003218,-1.081392,-0.712473,0.145223
4.100000,-0.007615,0.025543,-0.003119,-1.128207,-0.738807,0.150164
4.150000,-0.007980,0.026095,-0.002514,-1.176614,-0.765867,0.155231
4.200000,-0.007254,0.026346,-0.003314,-1.225902,-0.793252,0.160346
4.250000,-0.007254,0.026346,-0.003314,-1.225902,-0.793252,0.160346
4.300000,-0.007708,0.026985,-0.002711,-1.276459,-0.821163,0.165552
4.350000,-0.007688,0.026915,-0.002819,-1.328307,-0.849596,0.170845
4.400000,-0.007965,0.027628,-0.003579,-1.381863,-0.878774,0.176264
4.450000,-0.007965,0.027628,-0.003579,-1.381863,-0.878774,0.176264
4.500000,-0.008583,0.028775,-0.002947,-1.436342,-0.908280,0.181733
4.550000,-0.007867,0.028259,-0.004178,-1.492174,-0.938323,0.187293
4.600000,-0.008798,0.028796,-0.002993,-1.549793,-0.969144,0.192999
4.650000,-0.008513,0.029060,-0.003415,-1.567833,-0.978758,0.194774
4.700000,-0.008119,0.029100,-0.003202,-1.608351,-1.000287,0.198756
4.750000,-0.008598,0.029776,-0.003804,-1.668286,-1.031995,0.204606
4.800000,-0.008796,0.029418,-0.003459,-1.729630,-1.064257,0.210541
4.850000,-0.008584,0.030441,-0.003835,-1.792860,-1.097324,0.216615
4.900000,-0.008584,0.030441,-0.003835,-1.792860,-1.097324,0.216615
4.950000,-0.008133,0.030000,-0.003208,-1.857072,-1.130697,0.222735
5.000000,-0.008401,0.030581,-0.004257,-1.922739,-1.164616,0.228958
5.050000,-0.008295,0.030422,-0.003902,-1.989864,-1.199089,0.235283
5.100000,-0.008295,0.030422,-0.003902,-1.989864,-1.199089,0.235283
5.150000,-0.008524,0.031650,-0.003871,-2.058967,-1.234401,0.241750
5.200000,-0.008358,0.031572,-0.004487,-2.129043,-1.270023,0.248254
5.250000,-0.008514,0.031636,-0.004138,-2.200618,-1.306210,0.254871
5.300000,-0.008514,0.031636,-0.004138,-2.200618,-1.306210,0.254871
5.350000,-0.009624,0.032415,-0.003509,-2.273702,-1.342972,0.261581
5.400000,-0.008983,0.033540,-0.004312,-2.348897,-1.380605,0.268437
5.450000,-0.009435,0.033355,-0.003865,-2.425089,-1.418531,0.275343
5.500000,-0.008646,0.034034,-0.004469,-2.502862,-1.457066,0.282355
5.550000,-0.008646,0.034034,-0.004469,-2.502862,-1.457066,0.282355
5.600000,-0.008865,0.034623,-0.004104,-2.582828,-1.496481,0.289509
5.650000,-0.009344,0.034627,-0.004368,-2.663800,-1.536201,0.296719
5.700000,-0.009111,0.034135,-0.003857,-2.746381,-1.576523,0.304032
5.750000,-0.009111,0.034135,-0.003857,-2.746381,-1.576523,0.304032
5.800000,-0.009560,0.034796,-0.004239,-2.830578,-1.617437,0.311452
5.850000,-0.010038,0.035505,-0.004974,-2.917064,-1.659267,0.319030
5.900000,-0.009595,0.035642,-0.004728,-3.004567,-1.701397,0.326673
5.950000,-0.010076,0.036051,-0.004194,-3.027377,-1.712347,0.328660
6.000000,-0.009057,0.036108,-0.004428,-3.093750,-1.744128,0.334424
6.050000,-0.010606,0.036138,-0.004077,-3.184619,-1.787463,0.342268
6.100000,-0.009476,0.036917,-0.004858,-3.277884,-1.831777,0.350281
6.150000,-0.009692,0.036704,-0.004718,-3.372175,-1.876379,0.358343
6.200000,-0.009692,0.036704,-0.004718,-3.372175,-1.876379,0.358343
6.250000,-0.010007,0.037331,-0.004412,-3.468206,-1.921599,0.366510
6.300000,-0.009641,0.038205,-0.004728,-3.565988,-1.967437,0.374786
6.350000,-0.009824,0.038135,-0.005235,-3.666310,-2.014248,0.383238
6.400000,-0.009824,0.038135,-0.005235,-3.666310,-2.014248,0.383238
6.450000,-0.011241,0.038812,-0.004850,-3.767669,-2.061329,0.391739
6.500000,-0.010194,0.039005,-0.004782,-3.870823,-2.109059,0.400344
6.550000,-0.010498,0.039470,-0.004589,-3.976578,-2.157795,0.409129
6.600000,-0.010854,0.039411,-0.004882,-4.083358,-2.206817,0.417973
6.650000,-0.010854,0.039411,-0.004882,-4.083358,-2.206817,0.417973
6.700000,-0.010266,0.039996,-0.005853,-4.191981,-2.256490,0.426940
6.750000,-0.010917,0.039823,-0.005538,-4.302438,-2.306807,0.436017
6.800000,-0.010431,0.040352,-0.005728,-4.415594,-2.358163,0.445273
6.850000,-0.010431,0.040352,-0.005728,-4.415594,-2.358163,0.445273
6.900000,-0.010875,0.040490,-0.005209,-4.529774,-2.409786,0.454571
6.950000,-0.010870,0.041310,-0.005172,-4.645830,-2.462070,0.463984
7.000000,-0.010470,0.041443,-0.005647,-4.763792,-2.515002,0.473515
7.050000,-0.010724,0.041572,-0.005377,-4.816231,-2.538465,0.477745
7.100000,-0.010330,0.042451,-0.005917,-4.884588,-2.568995,0.483256
7.150000,-0.010470,0.042820,-0.005439,-5.006434,-2.623224,0.493054
7.200000,-0.010286,0.042958,-0.005456,-5.130238,-2.678089,0.502978
7.250000,-0.010362,0.042937,-0.006495,-5.255999,-2.733592,0.513011
7.300000,-0.010362,0.042937,-0.006495,-5.255999,-2.733592,0.513011
7.350000,-0.010173,0.043068,-0.006101,-5.384719,-2.790160,0.523223
7.400000,-0.010480,0.042970,-0.006163,-5.514459,-2.846961,0.533485
7.450000,-0.010410,0.044126,-0.005907,-5.646186,-2.904407,0.543874
7.500000,-0.010410,0.044126,-0.005907,-5.646186,-2.904407,0.543874
7.550000,-0.011184,0.044253,-0.006149,-5.780964,-2.962947,0.554465
7.600000,-0.011501,0.044907,-0.006169,-5.916763,-3.021718,0.565094
7.650000,-0.011158,0.045631,-0.006831,-6.054613,-3.081165,0.575849
7.700000,-0.011158,0.045631,-0.006831,-6.054613,-3.081165,0.575849
7.750000,-0.011251,0.045811,-0.006075,-6.194530,-3.141275,0.586741
7.800000,-0.011386,0.046266,-0.006568,-6.337635,-3.202517,0.597844
7.850000,-0.011239,0.045747,-0.006233,-6.481774,-3.263980,0.608996
7.900000,-0.011503,0.045848,-0.006155,-6.628021,-3.326122,0.620277
7.950000,-0.011503,0.045848,-0.006155,-6.628021,-3.326122,0.620277
8.000000,-0.012083,0.047454,-0.005933,-6.776388,-3.388960,0.631696
8.050000,-0.011315,0.046828,-0.006610,-6.928061,-3.452989,0.643339
8.100000,-0.011939,0.048287,-0.006431,-7.080769,-3.517232,0.655032
8.150000,-0.011939,0.048287,-0.006431,-7.080769,-3.517232,0.655032
8.200000,-0.011204,0.048536,-0.007317,-7.235668,-3.582169,0.666846
8.250000,-0.011305,0.048897,-0.006530,-7.392768,-3.647783,0.678797
8.300000,-0.011411,0.049190,-0.006046,-7.553315,-3.714583,0.690980
8.350000,-0.011308,0.049160,-0.006115,-7.561827,-3.718118,0.691625
8.400000,-0.011887,0.048811,-0.006851,-7.714891,-3.781567,0.703212
8.450000,-0.012291,0.049157,-0.006805,-7.878699,-3.849254,0.715577
8.500000,-0.012433,0.049770,-0.007524,-8.046028,-3.918169,0.728152
8.550000,-0.012563,0.050217,-0.007073,-8.214374,-3.987264,0.740770
8.600000,-0.012563,0.050217,-0.007073,-8.214374,-3.987264,0.740770
8.650000,-0.012533,0.050152,-0.007105,-8.384997,-4.057088,0.753524
8.700000,-0.012803,0.050586,-0.006603,-8.557917,-4.127639,0.766411
8.750000,-0.012382,0.051204,-0.006960,-8.734464,-4.199449,0.779523
8.800000,-0.012382,0.051204,-0.006960,-8.734464,-4.199449,0.779523
8.850000,-0.012854,0.051351,-0.007193,-8.912019,-4.271445,0.792675
8.900000,-0.012583,0.051382,-0.007484,-9.091904,-4.344170,0.805977
8.950000,-0.012882,0.052143,-0.007474,-9.274136,-4.417630,0.819421
9.000000,-0.012605,0.052241,-0.006919,-9.389931,-4.464192,0.827944
9.050000,-0.013151,0.052611,-0.007062,-9.460139,-4.492381,0.833106
9.100000,-0.012646,0.052871,-0.007855,-9.647134,-4.567290,0.846830
9.150000,-0.012297,0.052977,-0.007691,-9.836538,-4.642917,0.860687
9.200000,-0.012312,0.053224,-0.008095,-10.028360,-4.719267,0.874694
9.250000,-0.012312,0.053224,-0.008095,-10.028360,-4.719267,0.874694
9.300000,-0.012851,0.053438,-0.007792,-10.224093,-4.796933,0.888941
9.350000,-0.013053,0.054249,-0.008323,-10.420814,-4.874751,0.903244
9.400000,-0.012830,0.054445,-0.008020,-10.619995,-4.953298,0.917692
9.450000,-0.012830,0.054445,-0.008020,-10.619995,-4.953298,0.917692
9.500000,-0.012395,0.054936,-0.007929,-10.823183,-5.033198,0.932393
9.550000,-0.013562,0.054954,-0.008220,-11.027341,-5.113248,0.947134
9.600000,-0.012710,0.055494,-0.008507,-11.234000,-5.194049,0.962034
9.650000,-0.012781,0.056014,-0.008515,-11.287632,-5.214978,0.965898
9.700000,-0.013191,0.055325,-0.007747,-11.443161,-5.275577,0.977089
9.750000,-0.012509,0.056242,-0.008083,-11.656461,-5.358465,0.992408
9.800000,-0.013583,0.056921,-0.008578,-11.870726,-5.441453,1.007761
9.850000,-0.013322,0.057360,-0.007900,-12.087554,-5.525197,1.023272
9.900000,-0.013322,0.057360,-0.007900,-12.087554,-5.525197,1.023272
9.950000,-0.013466,0.057229,-0.008634,-12.306947,-5.609686,1.038933
10.000000,-0.013654,0.057933,-0.008942,-12.530622,-5.695572,1.054869
10.050000,-0.013187,0.058329,-0.008334,-12.755251,-5.781584,1.070831
10.100000,-0.013187,0.058329,-0.008334,-12.755251,-5.781584,1.070831
10.150000,-0.012832,0.059638,-0.008226,-12.982537,-5.868349,1.086956
10.200000,-0.013049,0.059560,-0.008833,-13.212491,-5.955853,1.103237
10.250000,-0.014186,0.059467,-0.008346,-13.446900,-6.044792,1.119828
10.300000,-0.014186,0.059467,-0.008346,-13.446900,-6.044792,1.119828
10.350000,-0.013590,0.059827,-0.008552,-13.682234,-6.133837,1.136464
10.400000,-0.013688,0.060179,-0.008497,-13.920265,-6.223655,1.153253
10.450000,-0.013979,0.060541,-0.008315,-14.162848,-6.314947,1.170325
10.500000,-0.013922,0.060961,-0.008602,-14.406377,-6.406317,1.187431
10.550000,-0.013922,0.060961,-0.008602,-14.406377,-6.406317,1.187431
10.600000,-0.014175,0.061255,-0.008475,-14.652674,-6.498452,1.204695
10.650000,-0.013504,0.061535,-0.008712,-14.901742,-6.591360,1.222105
10.700000,-0.014163,0.061900,-0.008406,-15.155509,-6.685745,1.239809
10.750000,-0.014163,0.061900,-0.008406,-15.155509,-6.685745,1.239809
10.800000,-0.013915,0.062068,-0.009049,-15.410164,-6.780197,1.257563
10.850000,-0.013689,0.062223,-0.009020,-15.667597,-6.875409,1.275485
10.900000,-0.014311,0.063344,-0.008696,-15.927824,-6.971380,1.293576
10.950000,-0.014311,0.063344,-0.008696,-15.927824,-6.971380,1.293576
11.000000,-0.013729,0.062919,-0.009102,-16.192882,-7.068853,1.311979
11.050000,-0.014083,0.063825,-0.008447,-16.458780,-7.166373,1.330408
11.100000,-0.013882,0.063565,-0.008578,-16.727535,-7.264651,1.349011
11.150000,-0.014182,0.064392,-0.009149,-16.999147,-7.363692,1.367785
11.200000,-0.014182,0.064392,-0.009149,-16.999147,-7.363692,1.367785
11.250000,-0.013862,0.063931,-0.009196,-17.275710,-7.464276,1.386873
11.300000,-0.014333,0.064489,-0.009491,-17.553099,-7.564882,1.405995
11.350000,-0.013442,0.065315,-0.010125,-17.833372,-7.666279,1.425289
11.400000,-0.013442,0.065315,-0.010125,-17.833372,-7.666279,1.425289
11.450000,-0.014444,0.065395,-0.009694,-18.118735,-7.769234,1.444918
11.500000,-0.014302,0.065529,-0.009270,-18.404907,-7.872212,1.464577
11.550000,-0.014381,0.066494,-0.009517,-18.694028,-7.976007,1.484403
11.600000,-0.014203,0.065522,-0.009850,-18.846336,-8.030580,1.494837
11.650000,-0.014067,0.066258,-0.009791,-18.986112,-8.080600,1.504410
11.700000,-0.014425,0.066696,-0.009614,-19.283436,-8.186794,1.524756
11.750000,-0.014268,0.067123,-0.010112,-19.581521,-8.292998,1.545137
11.800000,-0.014991,0.067091,-0.009961,-19.882610,-8.400009,1.565698
11.850000,-0.014991,0.067091,-0.009961,-19.882610,-8.400009,1.565698
11.900000,-0.014538,0.067664,-0.009715,-20.186700,-8.507827,1.586442
11.950000,-0.015020,0.067866,-0.009995,-20.496132,-8.617274,1.607529
12.000000,-0.014743,0.068073,-0.010235,-20.806288,-8.726718,1.628654
12.050000,-0.014743,0.068073,-0.010235,-20.806288,-8.726718,1.628654
12.100000,-0.014734,0.068134,-0.010953,-21.119484,-8.836971,1.649965
12.150000,-0.015493,0.068848,-0.010119,-21.435741,-8.948036,1.671461
12.200000,-0.014451,0.069088,-0.010690,-21.757506,-9.060787,1.693306
12.250000,-0.014451,0.069088,-0.010690,-21.757506,-9.060787,1.693306
12.300000,-0.014410,0.069546,-0.010684,-22.079958,-9.173529,1.715186
12.350000,-0.014466,0.069471,-0.010268,-22.405532,-9.287085,1.737252
12.400000,-0.014671,0.069975,-0.009831,-22.736745,-9.402316,1.759687
12.450000,-0.015620,0.070519,-0.010274,-22.934987,-9.471153,1.773110
12.500000,-0.014872,0.070748,-0.010542,-23.068620,-9.517502,1.782155
12.550000,-0.015236,0.070648,-0.010767,-23.403658,-9.633507,1.804811
12.600000,-0.015655,0.071480,-0.010942,-23.741859,-9.750339,1.827651
12.650000,-0.015333,0.071483,-0.010068,-24.085848,-9.868895,1.850856
12.700000,-0.015333,0.071483,-0.010068,-24.085848,-9.868895,1.850856
12.750000,-0.015689,0.071559,-0.010022,-24.430467,-9.987385,1.874084
12.800000,-0.015333,0.072193,-0.010367,-24.778290,-10.106706,1.897502
12.850000,-0.015321,0.072461,-0.010333,-25.129327,-10.226859,1.921114
12.900000,-0.015321,0.072461,-0.010333,-25.129327,-10.226859,1.921114
12.950000,-0.015843,0.072407,-0.010517,-25.486301,-10.348762,1.945105
13.000000,-0.015229,0.073067,-0.010761,-25.843863,-10.470599,1.969110
13.050000,-0.015374,0.073980,-0.010604,-26.204683,-10.593265,1.993318
13.100000,-0.015542,0.073441,-0.011763,-26.568777,-10.716770,2.017738
13.150000,-0.015542,0.073441,-0.011763,-26.568777,-10.716770,2.017738
13.200000,-0.016164,0.074245,-0.010327,-26.938947,-10.842073,2.042550
13.250000,-0.016366,0.074547,-0.010905,-27.309660,-10.967288,2.067390
13.300000,-0.016099,0.074683,-0.010986,-27.683698,-11.093374,2.092419
13.350000,-0.016099,0.074683,-0.010986,-27.683698,-11.093374,2.092419
13.400000,-0.016010,0.075210,-0.010975,-28.063945,-11.221311,2.117841
13.450000,-0.015902,0.075520,-0.011421,-28.444707,-11.349140,2.143283
13.500000,-0.015644,0.075594,-0.011496,-28.828831,-11.477807,2.168930
13.550000,-0.015644,0.075594,-0.011496,-28.828831,-11.477807,2.168930
13.600000,-0.015750,0.076015,-0.011803,-29.216340,-11.607311,2.194800
13.650000,-0.016401,0.076572,-0.010887,-29.610224,-11.738692,2.221082
13.700000,-0.016719,0.076799,-0.011868,-30.004586,-11.869957,2.247373
13.750000,-0.016662,0.076922,-0.011425,-30.375171,-11.993079,2.272069
13.800000,-0.016625,0.077003,-0.011384,-30.402405,-12.002119,2.273883
13.850000,-0.016585,0.076960,-0.011523,-30.803668,-12.135158,2.300608
13.900000,-0.016320,0.077516,-0.011884,-31.211449,-12.270085,2.327770
13.950000,-0.016501,0.077742,-0.010961,-31.619638,-12.404876,2.354931
14.000000,-0.016501,0.077742,-0.010961,-31.619638,-12.404876,2.354931
14.050000,-0.016849,0.078674,-0.011199,-32.031303,-12.540548,2.382283
14.100000,-0.016459,0.078921,-0.011550,-32.446483,-12.677101,2.409865
14.150000,-0.016682,0.079720,-0.011781,-32.868368,-12.815588,2.437892
14.200000,-0.016682,0.079720,-0.011781,-32.868368,-12.815588,2.437892
14.250000,-0.016926,0.079798,-0.011359,-33.290631,-12.953927,2.465934
14.300000,-0.016651,0.080274,-0.011783,-33.716447,-13.093173,2.494193
14.350000,-0.017163,0.080197,-0.011643,-34.149101,-13.234383,2.522893
14.400000,-0.017177,0.081156,-0.011530,-34.582109,-13.375419,2.551594
14.450000,-0.017177,0.081156,-0.011530,-34.582109,-13.375419,2.551594
14.500000,-0.017275,0.081057,-0.012337,-35.018713,-13.517339,2.580505
14.550000,-0.017242,0.081319,-0.012198,-35.458924,-13.660163,2.609641
14.600000,-0.017303,0.082199,-0.012458,-35.906139,-13.804982,2.639231
14.650000,-0.017303,0.082199,-0.012458,-35.906139,-13.804982,2.639231
14.700000,-0.016636,0.082298,-0.011779,-36.353636,-13.949616,2.668823
14.750000,-0.017648,0.082142,-0.012697,-36.804782,-14.095149,2.698634
14.800000,-0.017368,0.083380,-0.012396,-37.259584,-14.241605,2.728678
14.850000,-0.017368,0.083380,-0.012396,-37.259584,-14.241605,2.728678
14.900000,-0.018159,0.083023,-0.011684,-37.721554,-14.390089,2.759187
14.950000,-0.017837,0.083423,-0.012236,-38.183756,-14.538388,2.789716
15.000000,-0.017952,0.083823,-0.011939,-38.649674,-14.687614,2.820479
15.050000,-0.017530,0.084638,-0.012749,-39.062186,-14.819513,2.847712
15.100000,-0.017641,0.084814,-0.012551,-39.119310,-14.837761,2.851483
15.150000,-0.018105,0.084569,-0.012440,-39.596294,-14.989996,2.882977
15.200000,-0.017449,0.084796,-0.012635,-40.073477,-15.142026,2.914482
15.250000,-0.017679,0.085750,-0.012639,-40.554425,-15.294965,2.946228
15.300000,-0.017679,0.085750,-0.012639,-40.554425,-15.294965,2.946228
15.350000,-0.017687,0.085360,-0.012566,-41.042857,-15.450000,2.978463
15.400000,-0.018292,0.085587,-0.013251,-41.531435,-15.604805,3.010705
15.450000,-0.018150,0.085616,-0.012923,-42.023841,-15.760526,3.043196
15.500000,-0.018543,0.086640,-0.013262,-42.520073,-15.917197,3.075936
15.550000,-0.018543,0.086640,-0.013262,-42.520073,-15.917197,3.075936
15.600000,-0.017543,0.086850,-0.012973,-43.023942,-16.076041,3.109175
15.650000,-0.018451,0.087018,-0.012617,-43.527878,-16.234637,3.142429
15.700000,-0.018284,0.087298,-0.012745,-44.035661,-16.394210,3.175948
15.750000,-0.018284,0.087298,-0.012745,-44.035661,-16.394210,3.175948
15.800000,-0.018273,0.087572,-0.013536,-44.547309,-16.554733,3.209723
15.850000,-0.019009,0.088518,-0.013223,-45.066782,-16.717426,3.244000
15.900000,-0.018900,0.088469,-0.013252,-45.586271,-16.879858,3.278272
15.950000,-0.018900,0.088469,-0.013252,-45.586271,-16.879858,3.278272
16.000000,-0.018941,0.088643,-0.013007,-46.109670,-17.043238,3.312796
16.050000,-0.018365,0.089281,-0.013735,-46.637007,-17.207573,3.347575
16.100000,-0.019260,0.089128,-0.013844,-47.172331,-17.374123,3.382883
16.150000,-0.018937,0.089864,-0.013449,-47.455691,-17.462184,3.401571
16.200000,-0.018763,0.090128,-0.013559,-47.707601,-17.540411,3.418183
16.250000,-0.019340,0.090659,-0.013322,-48.246862,-17.707675,3.453736
16.300000,-0.018819,0.091177,-0.013921,-48.794273,-17.877191,3.489824
16.350000,-0.018580,0.090764,-0.014213,-49.341610,-18.046398,3.525908
16.400000,-0.018580,0.090764,-0.014213,-49.341610,-18.046398,3.525908
16.450000,-0.018922,0.091745,-0.013813,-49.892991,-18.216569,3.562260
16.500000,-0.019400,0.091642,-0.014119,-50.448421,-18.387716,3.598889
16.550000,-0.018896,0.091933,-0.014463,-51.012165,-18.561127,3.636075
16.600000,-0.018896,0.091933,-0.014463,-51.012165,-18.561127,3.636075
16.650000,-0.018367,0.093240,-0.013909,-51.575755,-18.734211,3.673251
16.700000,-0.018787,0.093785,-0.013971,-52.143456,-18.908281,3.710699
16.750000,-0.018803,0.093694,-0.014223,-52.715293,-19.083335,3.748429
16.800000,-0.018803,0.093694,-0.014223,-52.715293,-19.083335,3.748429
16.850000,-0.018420,0.093546,-0.014130,-53.295634,-19.260685,3.786721
16.900000,-0.018715,0.094343,-0.014557,-53.875758,-19.437670,3.825003
16.950000,-0.018962,0.094031,-0.014457,-54.460034,-19.615617,3.863570
17.000000,-0.019046,0.094509,-0.013876,-55.048467,-19.794534,3.902412
17.050000,-0.019046,0.094509,-0.013876,-55.048467,-19.794534,3.902412
17.100000,-0.019120,0.094641,-0.014974,-55.645597,-19.975788,3.941830
17.150000,-0.019175,0.094991,-0.014316,-56.242440,-20.156655,3.981218
17.200000,-0.018645,0.095608,-0.014524,-56.843475,-20.338514,4.020903
17.250000,-0.018645,0.095608,-0.014524,-56.843475,-20.338514,4.020903
17.300000,-0.019478,0.094910,-0.014270,-57.453344,-20.522738,4.061184
17.350000,-0.019891,0.096138,-0.014566,-58.062860,-20.706556,4.101451
17.400000,-0.019265,0.096882,-0.014504,-58.676615,-20.891354,4.142001
17.450000,-0.019265,0.096882,-0.014504,-58.676615,-20.891354,4.142001
17.500000,-0.019494,0.096793,-0.015031,-59.294637,-21.077150,4.182831
17.550000,-0.018877,0.097335,-0.014867,-59.921649,-21.265376,4.224267
17.600000,-0.019713,0.097340,-0.014381,-60.548245,-21.453172,4.265700
17.650000,-0.019839,0.097826,-0.015043,-61.179147,-21.641982,4.307439
17.700000,-0.019839,0.097826,-0.015043,-61.179147,-21.641982,4.307439
17.750000,-0.020652,0.097655,-0.014293,-61.814364,-21.831810,4.349475
17.800000,-0.019244,0.098932,-0.015115,-62.458779,-22.024113,4.392130
17.850000,-0.019685,0.099006,-0.014555,-63.102724,-22.215970,4.434768
