timestamp,roll,pitch,yaw,x,y,z
5.700000,-0.008943,0.034906,-0.006626,-2.418419,-1.164137,0.288632
5.750000,-0.009110,0.034672,-0.005698,-2.497274,-1.197246,0.295826
5.800000,-0.009105,0.035844,-0.006411,-2.578398,-1.231190,0.303176
5.850000,-0.008730,0.036191,-0.006105,-2.660578,-1.265461,0.310580
5.900000,-0.009558,0.036030,-0.005762,-2.693412,-1.279124,0.313526
5.950000,-0.009805,0.036511,-0.005899,-2.744439,-1.300326,0.318093
6.000000,-0.009598,0.037218,-0.006121,-2.830014,-1.335784,0.325699
6.050000,-0.009102,0.037289,-0.006236,-2.917971,-1.372092,0.333475
6.100000,-0.009822,0.037580,-0.005670,-3.007000,-1.408710,0.341301
6.150000,-0.009822,0.037580,-0.005670,-3.007000,-1.408710,0.341301
6.200000,-0.009387,0.037905,-0.005951,-3.097775,-1.445923,0.349234
6.250000,-0.010272,0.038416,-0.006326,-3.190318,-1.483731,0.357276
6.300000,-0.010678,0.038997,-0.006574,-3.285367,-1.522439,0.365472
6.350000,-0.010678,0.038997,-0.006574,-3.285367,-1.522439,0.365472
6.400000,-0.010602,0.039261,-0.006219,-3.381514,-1.561487,0.373713
6.450000,-0.010316,0.039703,-0.006516,-3.479470,-1.601181,0.382076
6.500000,-0.010455,0.039610,-0.006467,-3.579257,-1.641496,0.390553
6.550000,-0.010303,0.040833,-0.006486,-3.681665,-1.682761,0.399204
6.600000,-0.010303,0.040833,-0.006486,-3.681665,-1.682761,0.399204
6.650000,-0.010667,0.040173,-0.006761,-3.785173,-1.724360,0.407919
6.700000,-0.010560,0.041755,-0.005734,-3.890554,-1.766615,0.416767
6.750000,-0.011091,0.041611,-0.006686,-3.998661,-1.809844,0.425807
6.800000,-0.011091,0.041611,-0.006686,-3.998661,-1.809844,0.425807
6.850000,-0.010966,0.042128,-0.006741,-4.107866,-1.853403,0.434895
6.900000,-0.010433,0.042252,-0.005885,-4.218977,-1.897616,0.444095
6.950000,-0.011071,0.042339,-0.006724,-4.332012,-1.942455,0.453436
7.000000,-0.011071,0.042339,-0.006724,-4.332012,-1.942455,0.453436
7.050000,-0.011309,0.043437,-0.006482,-4.447898,-1.988278,0.462965
7.100000,-0.011068,0.043054,-0.006621,-4.564895,-2.034426,0.472532
7.150000,-0.011331,0.043521,-0.006696,-4.683863,-2.081252,0.482228
7.200000,-0.011884,0.043524,-0.006379,-4.804820,-2.128740,0.492040
7.250000,-0.011884,0.043524,-0.006379,-4.804820,-2.128740,0.492040
7.300000,-0.011420,0.043726,-0.007412,-4.928729,-2.177285,0.502043
7.350000,-0.011647,0.044421,-0.007029,-5.053740,-2.226154,0.512103
7.400000,-0.011863,0.044830,-0.007085,-5.180801,-2.275695,0.522293
7.450000,-0.011863,0.044830,-0.007085,-5.180801,-2.275695,0.522293
7.500000,-0.011812,0.045227,-0.007114,-5.309943,-2.325929,0.532614
7.550000,-0.011858,0.045743,-0.007128,-5.442175,-2.377241,0.543132
7.600000,-0.011707,0.046046,-0.007295,-5.575513,-2.428850,0.553705
7.650000,-0.011707,0.046046,-0.007295,-5.575513,-2.428850,0.553705
7.700000,-0.011532,0.046200,-0.007046,-5.710954,-2.481140,0.564408
7.750000,-0.010975,0.046598,-0.006883,-5.849560,-2.534515,0.575325
7.800000,-0.010950,0.046810,-0.007571,-5.989283,-2.588160,0.586283
7.850000,-0.011299,0.047252,-0.007155,-6.047064,-2.610294,0.590800
7.900000,-0.010894,0.047053,-0.007327,-6.131165,-2.642455,0.597362
7.950000,-0.011320,0.047283,-0.007455,-6.275197,-2.697390,0.608572
8.000000,-0.011766,0.047940,-0.008290,-6.422516,-2.753418,0.619987
8.050000,-0.011299,0.047602,-0.007899,-6.531369,-2.794712,0.628397
8.100000,-0.011564,0.048340,-0.008212,-6.570936,-2.809697,0.631448
8.150000,-0.011314,0.048738,-0.007891,-6.721549,-2.866628,0.643026
8.200000,-0.012556,0.049390,-0.008042,-6.874377,-2.924224,0.654717
8.250000,-0.011311,0.050336,-0.009250,-7.030651,-2.982970,0.666624
8.300000,-0.011311,0.050336,-0.009250,-7.030651,-2.982970,0.666624
8.350000,-0.011478,0.049555,-0.008777,-7.188047,-3.041956,0.678576
8.400000,-0.011045,0.049618,-0.008307,-7.347707,-3.101615,0.690645
8.450000,-0.012322,0.049708,-0.008760,-7.509655,-3.161979,0.702844
8.500000,-0.012322,0.049708,-0.008760,-7.509655,-3.161979,0.702844
8.550000,-0.011792,0.050563,-0.008789,-7.675153,-3.223502,0.715263
8.600000,-0.012060,0.051211,-0.008280,-7.841720,-3.285255,0.727721
8.650000,-0.011633,0.051258,-0.008408,-8.010646,-3.347701,0.740313
8.700000,-0.011967,0.051329,-0.008858,-8.183229,-3.411320,0.753140
8.750000,-0.011967,0.051329,-0.008858,-8.183229,-3.411320,0.753140
8.800000,-0.012111,0.053107,-0.009086,-8.356860,-3.475173,0.766010
8.850000,-0.011952,0.052716,-0.009150,-8.532897,-3.539730,0.779030
8.900000,-0.012533,0.052411,-0.008773,-8.711328,-3.604987,0.792202
8.950000,-0.012533,0.052411,-0.008773,-8.711328,-3.604987,0.792202
9.000000,-0.012597,0.053714,-0.008693,-8.893535,-3.671450,0.805595
9.050000,-0.012526,0.053967,-0.009642,-9.076818,-3.738120,0.819012
9.100000,-0.011974,0.054355,-0.009367,-9.262572,-3.805509,0.832570
9.150000,-0.011974,0.054355,-0.009367,-9.262572,-3.805509,0.832570
9.200000,-0.011979,0.054369,-0.009129,-9.450797,-3.873602,0.846271
9.250000,-0.012006,0.055293,-0.008878,-9.642970,-3.942939,0.860222
9.300000,-0.011890,0.055536,-0.009481,-9.836192,-4.012452,0.874220
9.350000,-0.013423,0.055655,-0.008948,-10.031928,-4.082679,0.888375
9.400000,-0.013423,0.055655,-0.008948,-10.031928,-4.082679,0.888375
9.450000,-0.013165,0.055933,-0.009937,-10.230191,-4.153645,0.902685
9.500000,-0.012547,0.055652,-0.009383,-10.432508,-4.225887,0.917260
9.550000,-0.012811,0.056592,-0.009622,-10.635848,-4.298317,0.931872
9.600000,-0.012811,0.056592,-0.009622,-10.635848,-4.298317,0.931872
9.650000,-0.013355,0.057019,-0.009175,-10.841749,-4.371478,0.946635
9.700000,-0.013670,0.057150,-0.009079,-11.051818,-4.445954,0.961673
9.750000,-0.013998,0.057819,-0.009419,-11.262897,-4.520622,0.976756
9.800000,-0.013569,0.058023,-0.009243,-11.476608,-4.596060,0.991990
9.850000,-0.013569,0.058023,-0.009243,-11.476608,-4.596060,0.991990
9.900000,-0.013718,0.058414,-0.009457,-11.692945,-4.672256,1.007373
9.950000,-0.013602,0.058465,-0.009480,-11.913585,-4.749795,1.023022
10.000000,-0.013440,0.059010,-0.009744,-12.135224,-4.827515,1.038725
10.050000,-0.013440,0.059010,-0.009744,-12.135224,-4.827515,1.038725
10.100000,-0.013510,0.059816,-0.010017,-12.359521,-4.906009,1.054608
10.150000,-0.013624,0.060141,-0.010196,-12.586506,-4.985278,1.070656
10.200000,-0.014463,0.060062,-0.009288,-12.817944,-5.065926,1.086980
10.250000,-0.014463,0.060062,-0.009288,-12.817944,-5.065926,1.086980
10.300000,-0.014407,0.060854,-0.010201,-13.050379,-5.146760,1.103348
10.350000,-0.014104,0.060717,-0.009136,-13.285543,-5.228388,1.119886
10.400000,-0.013990,0.061471,-0.009735,-13.523477,-5.310815,1.136600
10.450000,-0.014375,0.061690,-0.010470,-13.766019,-5.394655,1.153627
10.500000,-0.014375,0.061690,-0.010470,-13.766019,-5.394655,1.153627
10.550000,-0.014666,0.062100,-0.010903,-14.009531,-5.478643,1.170692
10.600000,-0.014150,0.062601,-0.010165,-14.255833,-5.563416,1.187913
10.650000,-0.014122,0.062833,-0.010507,-14.506839,-5.649606,1.205432
10.700000,-0.014122,0.062833,-0.010507,-14.506839,-5.649606,1.205432
10.750000,-0.014780,0.063129,-0.010861,-14.758804,-5.735942,1.223004
10.800000,-0.014200,0.063194,-0.010662,-15.013598,-5.823083,1.240765
10.850000,-0.014379,0.063369,-0.010899,-15.271230,-5.911030,1.258690
10.900000,-0.014379,0.063369,-0.010899,-15.271230,-5.911030,1.258690
10.950000,-0.014168,0.063994,-0.011319,-15.533729,-6.000452,1.276933
11.000000,-0.014963,0.064233,-0.011170,-15.797143,-6.090006,1.295223
11.050000,-0.014409,0.064778,-0.010460,-16.063441,-6.180361,1.313688
11.100000,-0.014379,0.065081,-0.011282,-16.332641,-6.271518,1.332337
11.150000,-0.014379,0.065081,-0.011282,-16.332641,-6.271518,1.332337
11.200000,-0.014643,0.065454,-0.011744,-16.606843,-6.364188,1.351305
11.250000,-0.015148,0.065797,-0.011123,-16.881931,-6.456975,1.370308
11.300000,-0.014927,0.066065,-0.010865,-17.159974,-6.550584,1.389502
11.350000,-0.014927,0.066065,-0.010865,-17.159974,-6.550584,1.389502
11.400000,-0.015008,0.066918,-0.010783,-17.440979,-6.645010,1.408877
11.450000,-0.013937,0.066716,-0.011420,-17.727166,-6.740985,1.428578
11.500000,-0.014952,0.066874,-0.011442,-18.014238,-6.837042,1.448310
11.550000,-0.015457,0.067532,-0.011374,-18.130350,-6.875843,1.456290
11.600000,-0.015441,0.067842,-0.011028,-18.304327,-6.933930,1.468235
11.650000,-0.015639,0.068287,-0.011799,-18.599679,-7.032395,1.488490
11.700000,-0.015944,0.068387,-0.011519,-18.895890,-7.130947,1.508779
11.750000,-0.015062,0.069354,-0.011464,-19.195179,-7.230340,1.529254
11.800000,-0.015062,0.069354,-0.011464,-19.195179,-7.230340,1.529254
11.850000,-0.015317,0.068789,-0.011784,-19.497547,-7.330573,1.549933
11.900000,-0.015282,0.069304,-0.012078,-19.805326,-7.432417,1.570956
11.950000,-0.015298,0.069163,-0.012398,-20.113899,-7.534320,1.592017
12.000000,-0.015298,0.069163,-0.012398,-20.113899,-7.534320,1.592017
12.050000,-0.015541,0.069553,-0.012489,-20.425573,-7.637059,1.613279
12.100000,-0.015188,0.070294,-0.012128,-20.740386,-7.740616,1.634731
12.150000,-0.015082,0.070641,-0.012430,-21.060785,-7.845804,1.656537
12.200000,-0.015614,0.070924,-0.011506,-21.381949,-7.951039,1.678365
12.250000,-0.015614,0.070924,-0.011506,-21.381949,-7.951039,1.678365
12.300000,-0.015578,0.071026,-0.012231,-21.706276,-8.057124,1.700390
12.350000,-0.015646,0.071647,-0.012246,-22.033786,-8.164058,1.722604
12.400000,-0.016060,0.072296,-0.012667,-22.367028,-8.272668,1.745183
12.450000,-0.016060,0.072296,-0.012667,-22.367028,-8.272668,1.745183
12.500000,-0.016102,0.072073,-0.013083,-22.700998,-8.381320,1.767791
12.550000,-0.016050,0.072310,-0.012652,-23.038213,-8.490832,1.790583
12.600000,-0.016219,0.072502,-0.012027,-23.381262,-8.602032,1.813774
12.650000,-0.016219,0.072502,-0.012027,-23.381262,-8.602032,1.813774
12.700000,-0.015364,0.073190,-0.012214,-23.724990,-8.713254,1.837001
12.750000,-0.015876,0.073467,-0.012342,-24.071995,-8.825321,1.860441
12.800000,-0.015958,0.073817,-0.012050,-24.422298,-8.938255,1.884081
12.850000,-0.016022,0.074419,-0.012928,-24.775904,-9.052046,1.907920
12.900000,-0.016049,0.074481,-0.013018,-24.778595,-9.052912,1.908101
12.950000,-0.016000,0.074522,-0.013949,-25.135564,-9.167583,1.932143
13.000000,-0.016442,0.075346,-0.013208,-25.495881,-9.283126,1.956398
13.050000,-0.016117,0.075539,-0.013676,-25.859575,-9.399537,1.980866
13.100000,-0.016117,0.075539,-0.013676,-25.859575,-9.399537,1.980866
13.150000,-0.016692,0.075297,-0.013296,-26.229444,-9.517708,2.005722
13.200000,-0.016526,0.075666,-0.013159,-26.599914,-9.635873,2.030601
13.250000,-0.015450,0.075825,-0.013367,-26.973764,-9.754913,2.055703
13.300000,-0.015450,0.075825,-0.013367,-26.973764,-9.754913,2.055703
13.350000,-0.016224,0.077005,-0.013545,-27.351022,-9.874826,2.081014
13.400000,-0.016490,0.076473,-0.013326,-27.734613,-9.996539,2.106727
13.450000,-0.016473,0.077509,-0.014139,-28.118778,-10.118223,2.132459
13.500000,-0.016518,0.077871,-0.013438,-28.506393,-10.240786,2.158408
13.550000,-0.016518,0.077871,-0.013438,-28.506393,-10.240786,2.158408
13.600000,-0.016726,0.078293,-0.013659,-28.900441,-10.365162,2.184790
13.650000,-0.016404,0.078559,-0.013949,-29.295017,-10.489491,2.211196
13.700000,-0.017236,0.078964,-0.013318,-29.693099,-10.614695,2.237829
13.750000,-0.017236,0.078964,-0.013318,-29.693099,-10.614695,2.237829
13.800000,-0.017035,0.078911,-0.013477,-30.094694,-10.740780,2.264696
13.850000,-0.017038,0.080320,-0.013546,-30.502875,-10.868720,2.291997
13.900000,-0.016251,0.079910,-0.014048,-30.911558,-10.996597,2.319321
13.950000,-0.016251,0.079910,-0.014048,-30.911558,-10.996597,2.319321
14.000000,-0.017498,0.079798,-0.014062,-31.323809,-11.125373,2.346866
14.050000,-0.017081,0.081138,-0.014389,-31.739629,-11.255062,2.374645
14.100000,-0.017156,0.080656,-0.014373,-32.162226,-11.386648,2.402874
14.150000,-0.016890,0.081004,-0.014298,-32.338048,-11.441332,2.414617
14.200000,-0.017548,0.080527,-0.014742,-32.585241,-11.518159,2.431128
14.250000,-0.017215,0.081552,-0.014616,-33.011844,-11.650590,2.459626
14.300000,-0.017796,0.082379,-0.014186,-33.442067,-11.783932,2.488348
14.350000,-0.016885,0.082581,-0.014576,-33.859458,-11.913086,2.516210
14.400000,-0.016946,0.082618,-0.014302,-33.879262,-11.919208,2.517532
14.450000,-0.017089,0.082112,-0.014817,-34.316870,-12.054377,2.546742
14.500000,-0.017276,0.083070,-0.014767,-34.758143,-12.190465,2.576205
14.550000,-0.016728,0.083139,-0.015465,-35.206500,-12.328500,2.606139
14.600000,-0.016728,0.083139,-0.015465,-35.206500,-12.328500,2.606139
14.650000,-0.017119,0.083778,-0.015041,-35.655190,-12.466408,2.636077
14.700000,-0.017929,0.083633,-0.015135,-36.107602,-12.605231,2.666249
14.750000,-0.017699,0.084204,-0.015255,-36.563733,-12.744994,2.696661
14.800000,-0.017699,0.084204,-0.015255,-36.563733,-12.744994,2.696661
14.850000,-0.017955,0.085045,-0.015774,-37.027082,-12.886767,2.727550
14.900000,-0.017920,0.084905,-0.014914,-37.490720,-13.028419,2.758444
14.950000,-0.018267,0.084655,-0.014904,-37.958106,-13.171014,2.789582
15.000000,-0.017109,0.085052,-0.015530,-38.143262,-13.227450,2.801916
15.050000,-0.016988,0.085482,-0.015344,-38.429265,-13.314554,2.820964
15.100000,-0.017372,0.085227,-0.015649,-38.907861,-13.460087,2.852824
15.150000,-0.018060,0.086092,-0.014936,-39.386665,-13.605446,2.884694
15.200000,-0.017663,0.086835,-0.014939,-39.869282,-13.751756,2.916810
15.250000,-0.017663,0.086835,-0.014939,-39.869282,-13.751756,2.916810
15.300000,-0.018127,0.086550,-0.015320,-40.355720,-13.898994,2.949178
15.350000,-0.018804,0.087084,-0.016060,-40.849728,-14.048293,2.982055
15.400000,-0.018172,0.087526,-0.015121,-41.343901,-14.197431,3.014944
15.450000,-0.018172,0.087526,-0.015121,-41.343901,-14.197431,3.014944
15.500000,-0.018158,0.087920,-0.015407,-41.841962,-14.347520,3.048082
15.550000,-0.018513,0.088431,-0.016000,-42.347729,-14.499699,3.081731
15.600000,-0.018821,0.088403,-0.015326,-42.853624,-14.651692,3.115395
15.650000,-0.019038,0.089670,-0.015582,-43.363465,-14.804658,3.149342
15.700000,-0.019038,0.089670,-0.015582,-43.363465,-14.804658,3.149342
15.750000,-0.019002,0.089915,-0.015970,-43.877269,-14.958600,3.183558
15.800000,-0.019127,0.090559,-0.016077,-44.398969,-15.114669,3.218308
15.850000,-0.018659,0.090024,-0.016582,-44.920745,-15.270531,3.253077
15.900000,-0.018659,0.090024,-0.016582,-44.920745,-15.270531,3.253077
15.950000,-0.018288,0.090729,-0.015921,-45.446490,-15.427372,3.288102
16.000000,-0.019198,0.090412,-0.016401,-45.976257,-15.585185,3.323393
16.050000,-0.018821,0.091111,-0.016097,-46.514084,-15.745175,3.359240
16.100000,-0.018821,0.091111,-0.016097,-46.514084,-15.745175,3.359240
16.150000,-0.019234,0.091952,-0.016232,-47.051896,-15.904953,3.395086
16.200000,-0.019737,0.091320,-0.016592,-47.593774,-16.065695,3.431201
16.250000,-0.019420,0.091987,-0.016310,-48.139708,-16.227427,3.467604
16.300000,-0.019463,0.092347,-0.015654,-48.693910,-16.391394,3.504556
16.350000,-0.019463,0.092347,-0.015654,-48.693910,-16.391394,3.504556
16.400000,-0.019721,0.092714,-0.016566,-49.248065,-16.555119,3.541515
16.450000,-0.020149,0.093647,-0.016283,-49.806319,-16.719833,3.578760
16.500000,-0.019785,0.093297,-0.016531,-50.372977,-16.886802,3.616590
16.550000,-0.019682,0.093502,-0.016793,-50.939528,-17.053539,3.654434
16.600000,-0.019682,0.093502,-0.016793,-50.939528,-17.053539,3.654434
16.650000,-0.019587,0.094332,-0.017259,-51.510249,-17.221292,3.692560
16.700000,-0.019070,0.094626,-0.017600,-52.085140,-17.390043,3.730979
16.750000,-0.020481,0.095698,-0.016468,-52.668615,-17.561082,3.769996
16.800000,-0.020481,0.095698,-0.016468,-52.668615,-17.561082,3.769996
16.850000,-0.019811,0.095337,-0.016444,-53.251933,-17.731857,3.809016
16.900000,-0.019502,0.095918,-0.017405,-53.839459,-17.903664,3.848335
16.950000,-0.019473,0.096182,-0.017604,-54.431224,-18.076476,3.887952
17.000000,-0.020300,0.096549,-0.017589,-55.031780,-18.251604,3.928159
17.050000,-0.020300,0.096549,-0.017589,-55.031780,-18.251604,3.928159
17.100000,-0.020260,0.096175,-0.017422,-55.632092,-18.426440,3.968366
17.150000,-0.019919,0.097606,-0.018011,-56.236662,-18.602308,4.008864
17.200000,-0.019306,0.096767,-0.017478,-56.845534,-18.779169,4.049671
17.250000,-0.019306,0.096767,-0.017478,-56.845534,-18.779169,4.049671
17.300000,-0.020151,0.098166,-0.017149,-57.463361,-18.958370,4.091096
17.350000,-0.019429,0.098129,-0.017621,-58.080872,-19.137220,4.132504
17.400000,-0.019323,0.099383,-0.018115,-58.702729,-19.317072,4.174216
17.450000,-0.019793,0.099199,-0.018065,-59.333716,-19.499299,4.216544
17.500000,-0.019793,0.099199,-0.018065,-59.333716,-19.499299,4.216544
17.550000,-0.020503,0.099812,-0.018351,-59.964360,-19.681174,4.258858
17.600000,-0.020052,0.099867,-0.017751,-60.599400,-19.864085,4.301482
17.650000,-0.020179,0.100272,-0.017904,-61.238837,-20.048028,4.344429
17.700000,-0.020179,0.100272,-0.017904,-61.238837,-20.048028,4.344429
17.750000,-0.021086,0.100437,-0.018169,-61.887590,-20.234411,4.388016
17.800000,-0.020112,0.100634,-0.018065,-62.535918,-20.420438,4.431582
17.850000,-0.019891,0.101347,-0.018407,-63.188687,-20.607491,4.475476
